sample,student_name,trial,reaction_time
404,Liam O'Brien,10,376.0
404,Maya Singh,1,455.2
404,Maya Singh,2,352.6
404,Maya Singh,3,431.0
404,Maya Singh,4,344.3
404,Maya Singh,5,165.9
404,Maya Singh,6,263.0
404,Maya Singh,7,262.6
404,Maya Singh,8,257.6
404,Maya Singh,9,371.9
404,Maya Singh,10,452.0
404,Noah Clarke,1,152.9
404,Noah Clarke,2,370.6
404,Noah Clarke,3,445.1
404,Noah Clarke,4,239.0
404,Noah Clarke,5,328.3
404,Noah Clarke,6,247.9
404,Noah Clarke,7,256.7
404,Noah Clarke,8,495.4
404,Noah Clarke,9,285.5
404,Noah Clarke,10,429.3
404,Priya Sharma,1,355.4
404,Priya Sharma,2,346.5
404,Priya Sharma,3,382.1
404,Priya Sharma,4,304.7
404,Priya Sharma,5,355.6
404,Priya Sharma,6,292.8
404,Priya Sharma,7,334.2
404,Priya Sharma,8,222.0
404,Priya Sharma,9,163.9
404,Priya Sharma,10,427.7
404,Oscar Bennett,1,271.2
404,Oscar Bennett,2,251.4
404,Oscar Bennett,3,356.4
404,Oscar Bennett,4,336.6
404,Oscar Bennett,5,293.8
404,Oscar Bennett,6,390.2
404,Oscar Bennett,7,449.5
404,Oscar Bennett,8,279.8
404,Oscar Bennett,9,303.2
404,Oscar Bennett,10,337.4
404,Ravi Kapoor,1,196.2
404,Ravi Kapoor,2,335.6
404,Ravi Kapoor,3,104.8
404,Ravi Kapoor,4,249.0
404,Ravi Kapoor,5,326.7
404,Ravi Kapoor,6,331.9
404,Ravi Kapoor,7,310.9
404,Ravi Kapoor,8,341.0
404,Ravi Kapoor,9,354.4
404,Ravi Kapoor,10,401.6
404,Sofia Lindqvist,1,307.4
404,Sofia Lindqvist,2,255.3
404,Sofia Lindqvist,3,219.8
404,Sofia Lindqvist,4,359.6
404,Sofia Lindqvist,5,249.9
404,Sofia Lindqvist,6,353.5
404,Sofia Lindqvist,7,155.0
404,Sofia Lindqvist,8,308.4
404,Sofia Lindqvist,9,405.1
404,Sofia Lindqvist,10,363.2
404,Tariq Hassan,1,255.1
404,Tariq Hassan,2,276.3
404,Tariq Hassan,3,167.7
404,Tariq Hassan,4,300.1
404,Tariq Hassan,5,156.6
404,Tariq Hassan,6,260.2
404,Tariq Hassan,7,172.0
404,Tariq Hassan,8,89.2
404,Tariq Hassan,9,200.9
404,Tariq Hassan,10,261.6
404,Uma Devi,1,288.2
404,Uma Devi,2,289.7
404,Uma Devi,3,319.1
404,Uma Devi,4,304.4
404,Uma Devi,5,315.8
404,Uma Devi,6,238.4
404,Uma Devi,7,345.4
404,Uma Devi,8,495.5
404,Uma Devi,9,321.8
404,Uma Devi,10,267.3
405,Alice Johnson,1,321.2
405,Alice Johnson,2,328.1
405,Alice Johnson,3,350.6
405,Alice Johnson,4,302.7
405,Alice Johnson,5,414.3
405,Alice Johnson,6,379.4
405,Alice Johnson,7,457.5
405,Alice Johnson,8,289.1
405,Alice Johnson,9,294.0
405,Alice Johnson,10,273.3
405,Ben Okafor,1,178.7
405,Ben Okafor,2,241.7
405,Ben Okafor,3,337.4
405,Ben Okafor,4,422.4
405,Ben Okafor,5,399.3
405,Ben Okafor,6,263.8
405,Ben Okafor,7,246.7
405,Ben Okafor,8,333.0
405,Ben Okafor,9,275.6
405,Ben Okafor,10,326.2
405,Chloe Martinez,1,264.6
405,Chloe Martinez,2,177.5
405,Chloe Martinez,3,443.6
405,Chloe Martinez,4,236.7
405,Chloe Martinez,5,135.4
405,Chloe Martinez,6,474.6
405,Chloe Martinez,7,220.8
405,Chloe Martinez,8,437.7
405,Chloe Martinez,9,272.2
405,Chloe Martinez,10,260.2
405,David Kim,1,449.7
405,David Kim,2,447.8
405,David Kim,3,448.7
405,David Kim,4,461.6
405,David Kim,5,293.4
405,David Kim,6,375.1
405,David Kim,7,429.2
405,David Kim,8,337.4
405,David Kim,9,290.2
405,David Kim,10,473.9
405,Emma Thompson,1,506.1
405,Emma Thompson,2,326.5
405,Emma Thompson,3,257.7
405,Emma Thompson,4,342.5
405,Emma Thompson,5,301.0
405,Emma Thompson,6,166.2
405,Emma Thompson,7,231.4
405,Emma Thompson,8,290.7
405,Emma Thompson,9,224.4
405,Emma Thompson,10,301.3
405,Faisal Rahman,1,287.8
405,Faisal Rahman,2,235.4
405,Faisal Rahman,3,501.2
405,Faisal Rahman,4,399.2
405,Faisal Rahman,5,400.5
405,Faisal Rahman,6,218.9
405,Faisal Rahman,7,479.3
405,Faisal Rahman,8,418.2
405,Faisal Rahman,9,351.7
405,Faisal Rahman,10,335.0
405,Grace Chen,1,410.0
405,Grace Chen,2,449.0
405,Grace Chen,3,366.8
405,Grace Chen,4,350.7
405,Grace Chen,5,377.4
405,Grace Chen,6,308.4
405,Grace Chen,7,303.5
405,Grace Chen,8,373.6
405,Grace Chen,9,553.7
405,Grace Chen,10,402.2
405,Harry Patel,1,312.6
405,Harry Patel,2,199.4
405,Harry Patel,3,249.3
405,Harry Patel,4,316.7
405,Harry Patel,5,244.6
405,Harry Patel,6,358.8
405,Harry Patel,7,166.7
405,Harry Patel,8,341.4
405,Harry Patel,9,282.7
405,Harry Patel,10,376.2
405,Isabel Santos,1,381.4
405,Isabel Santos,2,354.7
405,Isabel Santos,3,285.4
405,Isabel Santos,4,187.9
405,Isabel Santos,5,299.8
405,Isabel Santos,6,151.2
405,Isabel Santos,7,247.4
405,Isabel Santos,8,296.3
405,Isabel Santos,9,377.9
405,Isabel Santos,10,351.4
405,Jack Williams,1,331.5
405,Jack Williams,2,324.4
405,Jack Williams,3,282.0
405,Jack Williams,4,392.0
405,Jack Williams,5,292.1
405,Jack Williams,6,267.1
405,Jack Williams,7,311.4
405,Jack Williams,8,345.3
405,Jack Williams,9,256.3
405,Jack Williams,10,376.5
405,Kezia Adeyemi,1,238.9
405,Kezia Adeyemi,2,371.8
405,Kezia Adeyemi,3,407.0
405,Kezia Adeyemi,4,337.6
405,Kezia Adeyemi,5,430.0
405,Kezia Adeyemi,6,405.9
405,Kezia Adeyemi,7,305.1
405,Kezia Adeyemi,8,438.4
405,Kezia Adeyemi,9,406.6
405,Kezia Adeyemi,10,379.2
405,Liam O'Brien,1,134.9
405,Liam O'Brien,2,261.6
405,Liam O'Brien,3,213.8
405,Liam O'Brien,4,232.7
405,Liam O'Brien,5,312.9
405,Liam O'Brien,6,351.0
405,Liam O'Brien,7,342.1
405,Liam O'Brien,8,266.6
405,Liam O'Brien,9,281.6
405,Liam O'Brien,10,216.6
405,Maya Singh,1,261.3
405,Maya Singh,2,367.0
405,Maya Singh,3,225.2
405,Maya Singh,4,285.1
405,Maya Singh,5,343.9
405,Maya Singh,6,217.3
405,Maya Singh,7,330.2
405,Maya Singh,8,225.2
405,Maya Singh,9,247.0
405,Maya Singh,10,257.8
405,Noah Clarke,1,272.7
405,Noah Clarke,2,250.4
405,Noah Clarke,3,301.2
405,Noah Clarke,4,318.2
405,Noah Clarke,5,269.6
405,Noah Clarke,6,318.9
405,Noah Clarke,7,323.8
405,Noah Clarke,8,288.5
405,Noah Clarke,9,336.9
405,Noah Clarke,10,277.0
405,Priya Sharma,1,243.4
405,Priya Sharma,2,391.0
405,Priya Sharma,3,441.3
405,Priya Sharma,4,536.8
405,Priya Sharma,5,417.0
405,Priya Sharma,6,294.0
405,Priya Sharma,7,239.3
405,Priya Sharma,8,387.4
405,Priya Sharma,9,363.6
405,Priya Sharma,10,252.2
405,Oscar Bennett,1,201.0
405,Oscar Bennett,2,462.1
405,Oscar Bennett,3,391.6
405,Oscar Bennett,4,322.6
405,Oscar Bennett,5,285.3
405,Oscar Bennett,6,465.6
405,Oscar Bennett,7,351.6
405,Oscar Bennett,8,287.2
405,Oscar Bennett,9,166.4
405,Oscar Bennett,10,436.8
405,Ravi Kapoor,1,392.0
405,Ravi Kapoor,2,305.2
405,Ravi Kapoor,3,227.5
405,Ravi Kapoor,4,375.3
405,Ravi Kapoor,5,457.7
405,Ravi Kapoor,6,237.8
405,Ravi Kapoor,7,283.3
405,Ravi Kapoor,8,358.7
405,Ravi Kapoor,9,312.5
405,Ravi Kapoor,10,411.2
405,Sofia Lindqvist,1,349.8
405,Sofia Lindqvist,2,256.6
405,Sofia Lindqvist,3,361.8
405,Sofia Lindqvist,4,307.2
405,Sofia Lindqvist,5,358.9
405,Sofia Lindqvist,6,317.0
405,Sofia Lindqvist,7,366.2
405,Sofia Lindqvist,8,295.8
405,Sofia Lindqvist,9,255.3
405,Sofia Lindqvist,10,258.5
405,Tariq Hassan,1,292.9
405,Tariq Hassan,2,146.1
405,Tariq Hassan,3,293.8
405,Tariq Hassan,4,278.5
405,Tariq Hassan,5,258.9
405,Tariq Hassan,6,256.1
405,Tariq Hassan,7,373.3
405,Tariq Hassan,8,277.1
405,Tariq Hassan,9,195.9
405,Tariq Hassan,10,298.6
405,Uma Devi,1,255.3
405,Uma Devi,2,236.7
405,Uma Devi,3,301.1
405,Uma Devi,4,195.5
405,Uma Devi,5,197.8
405,Uma Devi,6,437.9
405,Uma Devi,7,321.3
405,Uma Devi,8,283.6
405,Uma Devi,9,356.4
405,Uma Devi,10,301.2
406,Alice Johnson,1,373.2
406,Alice Johnson,2,346.3
406,Alice Johnson,3,247.4
406,Alice Johnson,4,422.4
406,Alice Johnson,5,372.2
406,Alice Johnson,6,381.7
406,Alice Johnson,7,328.1
406,Alice Johnson,8,352.4
406,Alice Johnson,9,97.6
406,Alice Johnson,10,341.8
406,Ben Okafor,1,326.1
406,Ben Okafor,2,321.8
406,Ben Okafor,3,304.8
406,Ben Okafor,4,327.9
406,Ben Okafor,5,309.4
406,Ben Okafor,6,268.8
406,Ben Okafor,7,338.7
406,Ben Okafor,8,310.7
406,Ben Okafor,9,393.4
406,Ben Okafor,10,460.6
406,Chloe Martinez,1,331.6
406,Chloe Martinez,2,362.5
406,Chloe Martinez,3,287.7
406,Chloe Martinez,4,288.7
406,Chloe Martinez,5,205.2
406,Chloe Martinez,6,296.4
406,Chloe Martinez,7,177.1
406,Chloe Martinez,8,208.4
406,Chloe Martinez,9,251.1
406,Chloe Martinez,10,246.9
406,David Kim,1,333.7
406,David Kim,2,418.9
406,David Kim,3,601.8
406,David Kim,4,440.7
406,David Kim,5,497.6
406,David Kim,6,553.2
406,David Kim,7,381.5
406,David Kim,8,191.5
406,David Kim,9,355.8
406,David Kim,10,340.1
406,Emma Thompson,1,300.3
406,Emma Thompson,2,349.7
406,Emma Thompson,3,258.1
406,Emma Thompson,4,429.8
406,Emma Thompson,5,243.6
406,Emma Thompson,6,226.9
406,Emma Thompson,7,325.2
406,Emma Thompson,8,309.2
406,Emma Thompson,9,286.4
406,Emma Thompson,10,309.6
406,Faisal Rahman,1,274.3
406,Faisal Rahman,2,373.5
406,Faisal Rahman,3,263.0
406,Faisal Rahman,4,281.5
406,Faisal Rahman,5,215.7
406,Faisal Rahman,6,334.6
406,Faisal Rahman,7,201.5
406,Faisal Rahman,8,240.0
406,Faisal Rahman,9,262.8
406,Faisal Rahman,10,336.0
406,Grace Chen,1,494.9
406,Grace Chen,2,400.4
406,Grace Chen,3,211.7
406,Grace Chen,4,238.2
406,Grace Chen,5,277.6
406,Grace Chen,6,494.9
406,Grace Chen,7,524.1
406,Grace Chen,8,322.3
406,Grace Chen,9,287.8
406,Grace Chen,10,334.4
406,Harry Patel,1,306.5
406,Harry Patel,2,217.7
406,Harry Patel,3,346.8
406,Harry Patel,4,229.2
406,Harry Patel,5,272.7
406,Harry Patel,6,372.6
406,Harry Patel,7,310.8
406,Harry Patel,8,359.0
406,Harry Patel,9,321.6
406,Harry Patel,10,382.0
406,Isabel Santos,1,304.4
406,Isabel Santos,2,407.6
406,Isabel Santos,3,322.6
406,Isabel Santos,4,448.6
406,Isabel Santos,5,341.1
406,Isabel Santos,6,123.0
406,Isabel Santos,7,249.3
406,Isabel Santos,8,331.0
406,Isabel Santos,9,260.3
406,Isabel Santos,10,194.5
406,Jack Williams,1,372.4
406,Jack Williams,2,329.3
406,Jack Williams,3,354.6
406,Jack Williams,4,258.4
406,Jack Williams,5,367.4
406,Jack Williams,6,262.5
406,Jack Williams,7,372.7
406,Jack Williams,8,127.6
406,Jack Williams,9,107.2
406,Jack Williams,10,125.0
406,Kezia Adeyemi,1,357.3
406,Kezia Adeyemi,2,192.4
406,Kezia Adeyemi,3,103.3
406,Kezia Adeyemi,4,198.6
406,Kezia Adeyemi,5,320.6
406,Kezia Adeyemi,6,251.8
406,Kezia Adeyemi,7,132.1
406,Kezia Adeyemi,8,392.5
406,Kezia Adeyemi,9,238.5
406,Kezia Adeyemi,10,233.9
406,Liam O'Brien,1,423.2
406,Liam O'Brien,2,156.0
406,Liam O'Brien,3,521.1
406,Liam O'Brien,4,279.7
406,Liam O'Brien,5,295.5
406,Liam O'Brien,6,426.4
406,Liam O'Brien,7,370.5
406,Liam O'Brien,8,378.6
406,Liam O'Brien,9,386.3
406,Liam O'Brien,10,408.8
406,Maya Singh,1,217.9
406,Maya Singh,2,306.6
406,Maya Singh,3,316.2
406,Maya Singh,4,272.6
406,Maya Singh,5,368.6
406,Maya Singh,6,338.2
406,Maya Singh,7,210.8
406,Maya Singh,8,408.2
406,Maya Singh,9,321.1
406,Maya Singh,10,385.6
406,Noah Clarke,1,316.1
406,Noah Clarke,2,360.5
406,Noah Clarke,3,314.8
406,Noah Clarke,4,222.1
406,Noah Clarke,5,222.0
406,Noah Clarke,6,351.8
406,Noah Clarke,7,346.3
406,Noah Clarke,8,159.5
406,Noah Clarke,9,290.4
406,Noah Clarke,10,387.2
406,Priya Sharma,1,261.7
406,Priya Sharma,2,249.1
406,Priya Sharma,3,310.7
406,Priya Sharma,4,194.9
406,Priya Sharma,5,336.3
406,Priya Sharma,6,284.1
406,Priya Sharma,7,406.9
406,Priya Sharma,8,259.6
406,Priya Sharma,9,513.0
406,Priya Sharma,10,426.3
406,Oscar Bennett,1,226.9
406,Oscar Bennett,2,349.6
406,Oscar Bennett,3,75.2
406,Oscar Bennett,4,279.0
406,Oscar Bennett,5,188.7
406,Oscar Bennett,6,284.8
406,Oscar Bennett,7,259.4
406,Oscar Bennett,8,283.3
406,Oscar Bennett,9,285.3
406,Oscar Bennett,10,328.3
406,Ravi Kapoor,1,278.8
406,Ravi Kapoor,2,353.6
406,Ravi Kapoor,3,420.7
406,Ravi Kapoor,4,448.2
406,Ravi Kapoor,5,324.6
406,Ravi Kapoor,6,254.4
406,Ravi Kapoor,7,370.2
406,Ravi Kapoor,8,318.0
406,Ravi Kapoor,9,363.6
406,Ravi Kapoor,10,389.2
406,Sofia Lindqvist,1,462.3
406,Sofia Lindqvist,2,307.4
406,Sofia Lindqvist,3,295.1
406,Sofia Lindqvist,4,457.2
406,Sofia Lindqvist,5,289.7
406,Sofia Lindqvist,6,385.4
406,Sofia Lindqvist,7,193.3
406,Sofia Lindqvist,8,361.1
406,Sofia Lindqvist,9,271.0
406,Sofia Lindqvist,10,301.7
406,Tariq Hassan,1,469.3
406,Tariq Hassan,2,307.4
406,Tariq Hassan,3,171.9
406,Tariq Hassan,4,308.4
406,Tariq Hassan,5,305.0
406,Tariq Hassan,6,233.3
406,Tariq Hassan,7,326.2
406,Tariq Hassan,8,516.7
406,Tariq Hassan,9,174.2
406,Tariq Hassan,10,326.7
406,Uma Devi,1,213.9
406,Uma Devi,2,123.4
406,Uma Devi,3,316.4
406,Uma Devi,4,345.8
406,Uma Devi,5,237.7
406,Uma Devi,6,335.3
406,Uma Devi,7,486.7
406,Uma Devi,8,377.5
406,Uma Devi,9,434.4
406,Uma Devi,10,334.2
407,Alice Johnson,1,290.5
407,Alice Johnson,2,260.6
407,Alice Johnson,3,340.7
407,Alice Johnson,4,461.2
407,Alice Johnson,5,242.4
407,Alice Johnson,6,346.7
407,Alice Johnson,7,485.0
407,Alice Johnson,8,469.3
407,Alice Johnson,9,379.4
407,Alice Johnson,10,318.5
407,Ben Okafor,1,332.5
407,Ben Okafor,2,272.8
407,Ben Okafor,3,261.4
407,Ben Okafor,4,140.6
407,Ben Okafor,5,157.8
407,Ben Okafor,6,342.8
407,Ben Okafor,7,319.7
407,Ben Okafor,8,273.8
407,Ben Okafor,9,325.3
407,Ben Okafor,10,279.0
407,Chloe Martinez,1,295.3
407,Chloe Martinez,2,388.8
407,Chloe Martinez,3,269.7
407,Chloe Martinez,4,358.1
407,Chloe Martinez,5,314.7
407,Chloe Martinez,6,365.4
407,Chloe Martinez,7,355.0
407,Chloe Martinez,8,460.1
407,Chloe Martinez,9,336.7
407,Chloe Martinez,10,203.7
407,David Kim,1,277.7
407,David Kim,2,275.7
407,David Kim,3,281.4
407,David Kim,4,245.3
407,David Kim,5,496.4
407,David Kim,6,449.9
407,David Kim,7,328.8
407,David Kim,8,333.4
407,David Kim,9,371.6
407,David Kim,10,258.2
407,Emma Thompson,1,339.0
407,Emma Thompson,2,337.5
407,Emma Thompson,3,281.0
407,Emma Thompson,4,340.4
407,Emma Thompson,5,359.4
407,Emma Thompson,6,304.2
407,Emma Thompson,7,314.3
407,Emma Thompson,8,353.6
407,Emma Thompson,9,238.3
407,Emma Thompson,10,383.3
407,Faisal Rahman,1,448.4
407,Faisal Rahman,2,388.6
407,Faisal Rahman,3,127.4
407,Faisal Rahman,4,195.6
407,Faisal Rahman,5,435.3
407,Faisal Rahman,6,152.9
407,Faisal Rahman,7,330.2
407,Faisal Rahman,8,339.1
407,Faisal Rahman,9,397.7
407,Faisal Rahman,10,199.0
407,Grace Chen,1,346.8
407,Grace Chen,2,313.0
407,Grace Chen,3,394.0
407,Grace Chen,4,200.1
407,Grace Chen,5,252.9
407,Grace Chen,6,422.6
407,Grace Chen,7,273.0
407,Grace Chen,8,330.9
407,Grace Chen,9,371.7
407,Grace Chen,10,305.2
407,Harry Patel,1,370.1
407,Harry Patel,2,347.3
407,Harry Patel,3,401.8
407,Harry Patel,4,252.4
407,Harry Patel,5,168.3
407,Harry Patel,6,429.6
407,Harry Patel,7,470.0
407,Harry Patel,8,351.6
407,Harry Patel,9,255.7
407,Harry Patel,10,338.8
407,Isabel Santos,1,355.8
407,Isabel Santos,2,232.1
407,Isabel Santos,3,431.4
407,Isabel Santos,4,536.2
407,Isabel Santos,5,420.2
407,Isabel Santos,6,304.7
407,Isabel Santos,7,304.7
407,Isabel Santos,8,216.0
407,Isabel Santos,9,341.9
407,Isabel Santos,10,268.0
407,Jack Williams,1,338.5
407,Jack Williams,2,345.2
407,Jack Williams,3,478.1
407,Jack Williams,4,340.7
407,Jack Williams,5,363.2
407,Jack Williams,6,397.1
407,Jack Williams,7,396.3
407,Jack Williams,8,240.7
407,Jack Williams,9,341.6
407,Jack Williams,10,328.0
407,Kezia Adeyemi,1,269.7
407,Kezia Adeyemi,2,240.1
407,Kezia Adeyemi,3,379.7
407,Kezia Adeyemi,4,328.3
407,Kezia Adeyemi,5,162.6
407,Kezia Adeyemi,6,257.1
407,Kezia Adeyemi,7,420.7
407,Kezia Adeyemi,8,267.8
407,Kezia Adeyemi,9,384.1
407,Kezia Adeyemi,10,331.1
407,Liam O'Brien,1,270.9
407,Liam O'Brien,2,480.1
407,Liam O'Brien,3,259.9
407,Liam O'Brien,4,353.7
407,Liam O'Brien,5,26.7
407,Liam O'Brien,6,299.7
407,Liam O'Brien,7,294.6
407,Liam O'Brien,8,373.9
407,Liam O'Brien,9,202.7
407,Liam O'Brien,10,397.7
407,Maya Singh,1,347.9
407,Maya Singh,2,261.8
407,Maya Singh,3,224.8
407,Maya Singh,4,307.3
407,Maya Singh,5,464.1
407,Maya Singh,6,384.0
407,Maya Singh,7,297.4
407,Maya Singh,8,352.7
407,Maya Singh,9,337.1
407,Maya Singh,10,284.0
407,Noah Clarke,1,139.7
407,Noah Clarke,2,213.1
407,Noah Clarke,3,159.8
407,Noah Clarke,4,16.6
407,Noah Clarke,5,314.9
407,Noah Clarke,6,261.4
407,Noah Clarke,7,140.0
407,Noah Clarke,8,262.6
407,Noah Clarke,9,350.5
407,Noah Clarke,10,176.1
407,Priya Sharma,1,410.7
407,Priya Sharma,2,343.6
407,Priya Sharma,3,360.6
407,Priya Sharma,4,375.8
407,Priya Sharma,5,274.4
407,Priya Sharma,6,368.3
407,Priya Sharma,7,387.9
407,Priya Sharma,8,344.3
407,Priya Sharma,9,278.8
407,Priya Sharma,10,319.2
407,Oscar Bennett,1,377.1
407,Oscar Bennett,2,305.9
407,Oscar Bennett,3,346.7
407,Oscar Bennett,4,369.9
407,Oscar Bennett,5,361.1
407,Oscar Bennett,6,289.2
407,Oscar Bennett,7,275.7
407,Oscar Bennett,8,274.9
407,Oscar Bennett,9,219.8
407,Oscar Bennett,10,329.8
407,Ravi Kapoor,1,337.1
407,Ravi Kapoor,2,204.1
407,Ravi Kapoor,3,350.2
407,Ravi Kapoor,4,462.7
407,Ravi Kapoor,5,280.1
407,Ravi Kapoor,6,236.2
407,Ravi Kapoor,7,255.3
407,Ravi Kapoor,8,178.0
407,Ravi Kapoor,9,214.1
407,Ravi Kapoor,10,185.0
407,Sofia Lindqvist,1,261.6
407,Sofia Lindqvist,2,327.0
407,Sofia Lindqvist,3,212.9
407,Sofia Lindqvist,4,351.8
407,Sofia Lindqvist,5,313.5
407,Sofia Lindqvist,6,288.4
407,Sofia Lindqvist,7,443.2
407,Sofia Lindqvist,8,272.1
407,Sofia Lindqvist,9,225.4
407,Sofia Lindqvist,10,428.7
407,Tariq Hassan,1,317.3
407,Tariq Hassan,2,413.2
407,Tariq Hassan,3,184.4
407,Tariq Hassan,4,205.6
407,Tariq Hassan,5,417.2
407,Tariq Hassan,6,312.6
407,Tariq Hassan,7,413.6
407,Tariq Hassan,8,365.0
407,Tariq Hassan,9,275.8
407,Tariq Hassan,10,464.6
407,Uma Devi,1,316.6
407,Uma Devi,2,352.8
407,Uma Devi,3,249.1
407,Uma Devi,4,428.7
407,Uma Devi,5,170.0
407,Uma Devi,6,294.0
407,Uma Devi,7,383.6
407,Uma Devi,8,458.9
407,Uma Devi,9,342.8
407,Uma Devi,10,350.3
408,Alice Johnson,1,294.9
408,Alice Johnson,2,392.8
408,Alice Johnson,3,384.6
408,Alice Johnson,4,198.6
408,Alice Johnson,5,426.7
408,Alice Johnson,6,248.3
408,Alice Johnson,7,437.2
408,Alice Johnson,8,346.2
408,Alice Johnson,9,448.9
408,Alice Johnson,10,342.1
408,Ben Okafor,1,247.0
408,Ben Okafor,2,292.3
408,Ben Okafor,3,253.4
408,Ben Okafor,4,314.6
408,Ben Okafor,5,417.9
408,Ben Okafor,6,354.2
408,Ben Okafor,7,404.5
408,Ben Okafor,8,427.3
408,Ben Okafor,9,193.3
408,Ben Okafor,10,399.6
408,Chloe Martinez,1,272.0
408,Chloe Martinez,2,249.2
408,Chloe Martinez,3,354.1
408,Chloe Martinez,4,263.0
408,Chloe Martinez,5,414.0
408,Chloe Martinez,6,455.4
408,Chloe Martinez,7,223.9
408,Chloe Martinez,8,204.9
408,Chloe Martinez,9,386.2
408,Chloe Martinez,10,168.8
408,David Kim,1,357.7
408,David Kim,2,155.5
408,David Kim,3,230.4
408,David Kim,4,311.8
408,David Kim,5,399.1
408,David Kim,6,313.8
408,David Kim,7,287.2
408,David Kim,8,365.1
408,David Kim,9,200.9
408,David Kim,10,359.4
408,Emma Thompson,1,274.1
408,Emma Thompson,2,269.5
408,Emma Thompson,3,363.5
408,Emma Thompson,4,134.5
408,Emma Thompson,5,371.8
408,Emma Thompson,6,390.7
408,Emma Thompson,7,389.2
408,Emma Thompson,8,396.7
408,Emma Thompson,9,267.1
408,Emma Thompson,10,246.2
408,Faisal Rahman,1,338.2
408,Faisal Rahman,2,261.1
408,Faisal Rahman,3,262.7
408,Faisal Rahman,4,279.2
408,Faisal Rahman,5,340.7
408,Faisal Rahman,6,184.1
408,Faisal Rahman,7,143.9
408,Faisal Rahman,8,386.4
408,Faisal Rahman,9,311.8
408,Faisal Rahman,10,325.4
408,Grace Chen,1,325.4
408,Grace Chen,2,304.8
408,Grace Chen,3,305.5
408,Grace Chen,4,248.9
408,Grace Chen,5,320.9
408,Grace Chen,6,281.9
408,Grace Chen,7,327.9
408,Grace Chen,8,347.8
408,Grace Chen,9,231.6
408,Grace Chen,10,426.7
408,Harry Patel,1,357.2
408,Harry Patel,2,334.8
408,Harry Patel,3,364.4
408,Harry Patel,4,369.7
408,Harry Patel,5,304.7
408,Harry Patel,6,351.8
408,Harry Patel,7,443.9
408,Harry Patel,8,370.2
408,Harry Patel,9,207.6
408,Harry Patel,10,248.2
408,Isabel Santos,1,394.0
408,Isabel Santos,2,433.9
408,Isabel Santos,3,244.4
408,Isabel Santos,4,304.5
408,Isabel Santos,5,281.7
408,Isabel Santos,6,180.8
408,Isabel Santos,7,384.9
408,Isabel Santos,8,310.7
408,Isabel Santos,9,311.4
408,Isabel Santos,10,396.0
408,Jack Williams,1,288.7
408,Jack Williams,2,186.3
408,Jack Williams,3,202.2
408,Jack Williams,4,414.1
408,Jack Williams,5,259.5
408,Jack Williams,6,330.6
408,Jack Williams,7,318.5
408,Jack Williams,8,174.6
408,Jack Williams,9,342.2
408,Jack Williams,10,241.1
408,Kezia Adeyemi,1,390.6
408,Kezia Adeyemi,2,156.0
408,Kezia Adeyemi,3,443.9
408,Kezia Adeyemi,4,379.0
408,Kezia Adeyemi,5,363.6
408,Kezia Adeyemi,6,259.0
408,Kezia Adeyemi,7,366.6
408,Kezia Adeyemi,8,311.4
408,Kezia Adeyemi,9,255.7
408,Kezia Adeyemi,10,374.9
408,Liam O'Brien,1,368.8
408,Liam O'Brien,2,409.5
408,Liam O'Brien,3,418.2
408,Liam O'Brien,4,260.1
408,Liam O'Brien,5,189.1
408,Liam O'Brien,6,213.4
408,Liam O'Brien,7,291.4
408,Liam O'Brien,8,346.0
408,Liam O'Brien,9,228.2
408,Liam O'Brien,10,195.4
408,Maya Singh,1,388.0
408,Maya Singh,2,199.4
408,Maya Singh,3,315.9
408,Maya Singh,4,320.7
408,Maya Singh,5,334.8
408,Maya Singh,6,243.4
408,Maya Singh,7,455.6
408,Maya Singh,8,287.9
408,Maya Singh,9,305.0
408,Maya Singh,10,443.6
408,Noah Clarke,1,199.2
408,Noah Clarke,2,372.2
408,Noah Clarke,3,200.2
408,Noah Clarke,4,223.3
408,Noah Clarke,5,212.0
408,Noah Clarke,6,173.3
408,Noah Clarke,7,398.1
408,Noah Clarke,8,176.8
408,Noah Clarke,9,188.2
408,Noah Clarke,10,204.4
408,Priya Sharma,1,478.6
408,Priya Sharma,2,345.8
408,Priya Sharma,3,477.1
408,Priya Sharma,4,549.5
408,Priya Sharma,5,252.6
408,Priya Sharma,6,280.4
408,Priya Sharma,7,318.0
408,Priya Sharma,8,292.2
408,Priya Sharma,9,267.6
408,Priya Sharma,10,377.3
408,Oscar Bennett,1,313.5
408,Oscar Bennett,2,369.1
408,Oscar Bennett,3,283.1
408,Oscar Bennett,4,412.2
408,Oscar Bennett,5,436.2
408,Oscar Bennett,6,368.8
408,Oscar Bennett,7,403.1
408,Oscar Bennett,8,273.3
408,Oscar Bennett,9,235.2
408,Oscar Bennett,10,364.5
408,Ravi Kapoor,1,153.0
408,Ravi Kapoor,2,283.8
408,Ravi Kapoor,3,364.9
408,Ravi Kapoor,4,363.3
408,Ravi Kapoor,5,387.4
408,Ravi Kapoor,6,456.7
408,Ravi Kapoor,7,276.6
408,Ravi Kapoor,8,344.0
408,Ravi Kapoor,9,165.0
408,Ravi Kapoor,10,212.0
408,Sofia Lindqvist,1,341.7
408,Sofia Lindqvist,2,285.6
408,Sofia Lindqvist,3,205.2
408,Sofia Lindqvist,4,344.5
408,Sofia Lindqvist,5,382.2
408,Sofia Lindqvist,6,356.0
408,Sofia Lindqvist,7,267.4
