sample,student_name,mean_reaction_time
406,Chloe Martinez,265.6
406,David Kim,411.5
406,Emma Thompson,303.9
406,Faisal Rahman,278.3
406,Grace Chen,358.6
406,Harry Patel,311.9
406,Isabel Santos,298.2
406,Jack Williams,267.7
406,Kezia Adeyemi,242.1
406,Liam O'Brien,364.6
406,Maya Singh,314.6
406,Noah Clarke,297.1
406,Oscar Bennett,258.5
406,Priya Sharma,324.3
406,Ravi Kapoor,352.1
406,Sofia Lindqvist,332.4
406,Tariq Hassan,313.9
406,Uma Devi,320.5
407,Alice Johnson,359.4
407,Ben Okafor,270.6
407,Chloe Martinez,334.8
407,David Kim,331.8
407,Emma Thompson,325.1
407,Faisal Rahman,301.4
407,Grace Chen,321.0
407,Harry Patel,338.6
407,Isabel Santos,341.1
407,Jack Williams,356.9
407,Kezia Adeyemi,304.1
407,Liam O'Brien,303.3
407,Maya Singh,326.1
407,Noah Clarke,211.8
407,Oscar Bennett,315.0
407,Priya Sharma,346.4
407,Ravi Kapoor,270.3
407,Sofia Lindqvist,312.5
407,Tariq Hassan,336.9
407,Uma Devi,334.7
408,Alice Johnson,352.0
408,Ben Okafor,330.4
408,Chloe Martinez,299.2
408,David Kim,298.1
408,Emma Thompson,310.3
408,Faisal Rahman,283.4
408,Grace Chen,312.1
408,Harry Patel,335.2
408,Isabel Santos,324.2
408,Jack Williams,275.8
408,Kezia Adeyemi,330.1
408,Liam O'Brien,292.0
408,Maya Singh,329.4
408,Noah Clarke,234.8
408,Oscar Bennett,345.9
408,Priya Sharma,363.9
408,Ravi Kapoor,300.7
408,Sofia Lindqvist,304.4
408,Tariq Hassan,315.4
408,Uma Devi,307.0
409,Alice Johnson,364.7
409,Ben Okafor,384.2
409,Chloe Martinez,299.2
409,David Kim,206.1
409,Emma Thompson,271.7
409,Faisal Rahman,375.2
409,Grace Chen,284.7
409,Harry Patel,381.4
409,Isabel Santos,313.9
409,Jack Williams,329.0
409,Kezia Adeyemi,297.1
409,Liam O'Brien,230.2
409,Maya Singh,345.4
409,Noah Clarke,331.3
409,Oscar Bennett,357.4
409,Priya Sharma,318.6
409,Ravi Kapoor,336.9
409,Sofia Lindqvist,349.0
409,Tariq Hassan,270.0
409,Uma Devi,366.1
410,Alice Johnson,429.5
410,Ben Okafor,340.2
410,Chloe Martinez,256.7
410,David Kim,298.3
410,Emma Thompson,313.9
410,Faisal Rahman,285.8
410,Grace Chen,315.1
410,Harry Patel,298.8
410,Isabel Santos,343.8
410,Jack Williams,318.8
410,Kezia Adeyemi,254.3
410,Liam O'Brien,325.2
410,Maya Singh,331.1
410,Noah Clarke,248.0
410,Oscar Bennett,264.7
410,Priya Sharma,294.9
410,Ravi Kapoor,307.8
410,Sofia Lindqvist,281.7
410,Tariq Hassan,308.8
410,Uma Devi,329.0
411,Alice Johnson,273.6
411,Ben Okafor,335.7
411,Chloe Martinez,358.3
411,David Kim,338.6
411,Emma Thompson,232.4
411,Faisal Rahman,342.7
411,Grace Chen,309.4
411,Harry Patel,355.5
411,Isabel Santos,325.6
411,Jack Williams,285.4
411,Kezia Adeyemi,285.1
411,Liam O'Brien,320.5
411,Maya Singh,332.0
411,Noah Clarke,317.4
411,Oscar Bennett,249.3
411,Priya Sharma,298.7
411,Ravi Kapoor,325.8
411,Sofia Lindqvist,335.1
411,Tariq Hassan,312.0
411,Uma Devi,328.6
412,Alice Johnson,335.2
412,Ben Okafor,310.6
412,Chloe Martinez,297.7
412,David Kim,274.8
412,Emma Thompson,366.2
412,Faisal Rahman,286.2
412,Grace Chen,304.9
412,Harry Patel,277.1
412,Isabel Santos,263.8
412,Jack Williams,311.2
412,Kezia Adeyemi,390.7
412,Liam O'Brien,230.0
412,Maya Singh,386.2
412,Noah Clarke,318.7
412,Oscar Bennett,404.0
412,Priya Sharma,388.6
412,Ravi Kapoor,299.2
412,Sofia Lindqvist,336.9
412,Tariq Hassan,359.7
412,Uma Devi,349.7
413,Alice Johnson,270.0
413,Ben Okafor,354.7
413,Chloe Martinez,385.5
413,David Kim,337.2
413,Emma Thompson,277.2
413,Faisal Rahman,346.9
413,Grace Chen,359.4
413,Harry Patel,225.6
413,Isabel Santos,361.8
413,Jack Williams,252.7
413,Kezia Adeyemi,340.9
413,Liam O'Brien,247.1
413,Maya Singh,283.5
413,Noah Clarke,296.5
413,Oscar Bennett,294.9
413,Priya Sharma,296.9
413,Ravi Kapoor,347.2
413,Sofia Lindqvist,302.5
413,Tariq Hassan,284.6
413,Uma Devi,271.8
414,Alice Johnson,333.8
414,Ben Okafor,255.8
414,Chloe Martinez,346.4
414,David Kim,357.5
414,Emma Thompson,288.1
414,Faisal Rahman,296.2
414,Grace Chen,345.4
414,Harry Patel,276.2
414,Isabel Santos,245.4
414,Jack Williams,235.0
414,Kezia Adeyemi,332.8
414,Liam O'Brien,385.9
414,Maya Singh,324.9
414,Noah Clarke,260.7
414,Oscar Bennett,316.5
414,Priya Sharma,318.9
414,Ravi Kapoor,266.8
414,Sofia Lindqvist,344.3
414,Tariq Hassan,295.4
414,Uma Devi,296.4
415,Alice Johnson,264.9
415,Ben Okafor,350.1
415,Chloe Martinez,301.8
415,David Kim,410.2
415,Emma Thompson,349.6
415,Faisal Rahman,282.8
415,Grace Chen,369.7
415,Harry Patel,295.6
415,Isabel Santos,317.6
415,Jack Williams,287.1
415,Kezia Adeyemi,332.1
415,Liam O'Brien,327.8
415,Maya Singh,293.4
415,Noah Clarke,305.8
415,Oscar Bennett,300.5
415,Priya Sharma,241.1
415,Ravi Kapoor,355.4
415,Sofia Lindqvist,337.0
415,Tariq Hassan,270.3
415,Uma Devi,396.1
416,Alice Johnson,316.2
416,Ben Okafor,347.7
416,Chloe Martinez,320.7
416,David Kim,361.6
416,Emma Thompson,360.1
416,Faisal Rahman,322.6
416,Grace Chen,260.0
416,Harry Patel,338.6
416,Isabel Santos,325.4
416,Jack Williams,288.8
416,Kezia Adeyemi,378.2
416,Liam O'Brien,299.9
416,Maya Singh,386.2
416,Noah Clarke,314.3
416,Oscar Bennett,359.9
416,Priya Sharma,273.0
416,Ravi Kapoor,332.1
416,Sofia Lindqvist,392.6
416,Tariq Hassan,326.5
416,Uma Devi,332.4
417,Alice Johnson,257.8
417,Ben Okafor,277.3
417,Chloe Martinez,388.4
417,David Kim,288.4
417,Emma Thompson,361.4
417,Faisal Rahman,314.7
417,Grace Chen,294.8
417,Harry Patel,283.0
417,Isabel Santos,328.7
417,Jack Williams,244.9
417,Kezia Adeyemi,350.7
417,Liam O'Brien,311.6
417,Maya Singh,343.8
417,Noah Clarke,365.4
417,Oscar Bennett,278.2
417,Priya Sharma,323.5
417,Ravi Kapoor,354.7
417,Sofia Lindqvist,319.7
417,Tariq Hassan,296.1
417,Uma Devi,330.4
418,Alice Johnson,370.4
418,Ben Okafor,313.2
418,Chloe Martinez,349.7
418,David Kim,295.8
418,Emma Thompson,329.0
418,Faisal Rahman,309.6
418,Grace Chen,315.8
418,Harry Patel,302.7
418,Isabel Santos,334.6
418,Jack Williams,286.3
418,Kezia Adeyemi,289.6
418,Liam O'Brien,310.4
418,Maya Singh,335.8
418,Noah Clarke,237.7
418,Oscar Bennett,232.9
418,Priya Sharma,338.4
418,Ravi Kapoor,291.3
418,Sofia Lindqvist,319.3
418,Tariq Hassan,366.8
418,Uma Devi,382.7
419,Alice Johnson,401.9
419,Ben Okafor,346.8
419,Chloe Martinez,264.9
419,David Kim,313.4
419,Emma Thompson,297.0
419,Faisal Rahman,335.4
419,Grace Chen,286.8
419,Harry Patel,300.6
419,Isabel Santos,324.8
419,Jack Williams,310.9
419,Kezia Adeyemi,319.9
419,Liam O'Brien,287.0
419,Maya Singh,197.5
419,Noah Clarke,363.8
419,Oscar Bennett,301.8
419,Priya Sharma,372.6
419,Ravi Kapoor,284.2
419,Sofia Lindqvist,282.8
419,Tariq Hassan,322.7
419,Uma Devi,282.3
420,Alice Johnson,320.8
420,Ben Okafor,306.0
420,Chloe Martinez,300.3
420,David Kim,431.3
420,Emma Thompson,318.5
420,Faisal Rahman,263.5
420,Grace Chen,295.2
420,Harry Patel,249.1
420,Isabel Santos,343.3
420,Jack Williams,266.6
420,Kezia Adeyemi,312.3
420,Liam O'Brien,312.7
420,Maya Singh,344.7
420,Noah Clarke,329.9
420,Oscar Bennett,252.7
420,Priya Sharma,309.8
420,Ravi Kapoor,274.9
420,Sofia Lindqvist,294.4
420,Tariq Hassan,389.0
420,Uma Devi,365.7
421,Alice Johnson,404.3
421,Ben Okafor,304.5
421,Chloe Martinez,329.5
421,David Kim,344.8
421,Emma Thompson,352.0
421,Faisal Rahman,208.3
421,Grace Chen,342.5
421,Harry Patel,276.7
421,Isabel Santos,354.1
421,Jack Williams,350.0
421,Kezia Adeyemi,344.0
421,Liam O'Brien,391.6
421,Maya Singh,357.9
421,Noah Clarke,348.3
421,Oscar Bennett,324.5
421,Priya Sharma,358.1
421,Ravi Kapoor,309.3
421,Sofia Lindqvist,288.0
421,Tariq Hassan,318.7
421,Uma Devi,328.7
422,Alice Johnson,282.5
422,Ben Okafor,330.3
422,Chloe Martinez,295.0
422,David Kim,277.5
422,Emma Thompson,352.0
422,Faisal Rahman,341.4
422,Grace Chen,358.4
422,Harry Patel,336.1
422,Isabel Santos,321.4
422,Jack Williams,287.4
422,Kezia Adeyemi,354.2
422,Liam O'Brien,327.0
422,Maya Singh,286.0
422,Noah Clarke,247.9
422,Oscar Bennett,313.9
422,Priya Sharma,376.6
422,Ravi Kapoor,317.0
422,Sofia Lindqvist,358.9
422,Tariq Hassan,340.6
422,Uma Devi,286.6
423,Alice Johnson,287.9
423,Ben Okafor,345.1
423,Chloe Martinez,341.8
423,David Kim,310.8
423,Emma Thompson,334.7
423,Faisal Rahman,238.0
423,Grace Chen,294.3
423,Harry Patel,330.6
423,Isabel Santos,369.8
423,Jack Williams,231.8
423,Kezia Adeyemi,380.2
423,Liam O'Brien,270.1
423,Maya Singh,242.7
423,Noah Clarke,363.8
423,Oscar Bennett,251.3
423,Priya Sharma,339.4
423,Ravi Kapoor,339.4
423,Sofia Lindqvist,294.8
423,Tariq Hassan,276.6
423,Uma Devi,366.6
424,Alice Johnson,303.6
424,Ben Okafor,390.9
424,Chloe Martinez,281.1
424,David Kim,348.9
424,Emma Thompson,269.4
424,Faisal Rahman,342.5
424,Grace Chen,278.6
424,Harry Patel,275.6
424,Isabel Santos,275.7
424,Jack Williams,358.6
424,Kezia Adeyemi,244.8
424,Liam O'Brien,236.9
424,Maya Singh,294.2
424,Noah Clarke,327.6
424,Oscar Bennett,289.1
424,Priya Sharma,255.4
424,Ravi Kapoor,300.0
424,Sofia Lindqvist,296.3
424,Tariq Hassan,391.6
424,Uma Devi,390.8
425,Alice Johnson,259.1
425,Ben Okafor,290.7
425,Chloe Martinez,365.2
425,David Kim,336.4
425,Emma Thompson,351.8
425,Faisal Rahman,317.0
425,Grace Chen,330.4
425,Harry Patel,296.9
425,Isabel Santos,447.6
425,Jack Williams,305.0
425,Kezia Adeyemi,384.8
425,Liam O'Brien,289.3
425,Maya Singh,356.8
425,Noah Clarke,255.6
425,Oscar Bennett,333.2
425,Priya Sharma,261.2
425,Ravi Kapoor,267.4
425,Sofia Lindqvist,358.7
425,Tariq Hassan,330.4
425,Uma Devi,255.1
426,Alice Johnson,331.2
426,Ben Okafor,299.8
426,Chloe Martinez,334.4
426,David Kim,355.0
426,Emma Thompson,291.6
426,Faisal Rahman,293.3
426,Grace Chen,320.8
426,Harry Patel,279.2
426,Isabel Santos,323.4
426,Jack Williams,413.6
426,Kezia Adeyemi,341.7
426,Liam O'Brien,217.1
426,Maya Singh,322.0
426,Noah Clarke,299.1
426,Oscar Bennett,334.1
426,Priya Sharma,316.6
426,Ravi Kapoor,368.8
426,Sofia Lindqvist,300.7
426,Tariq Hassan,286.3
426,Uma Devi,341.9
427,Alice Johnson,358.4
427,Ben Okafor,300.0
427,Chloe Martinez,335.8
427,David Kim,329.1
427,Emma Thompson,396.3
427,Faisal Rahman,305.1
427,Grace Chen,377.3
427,Harry Patel,257.0
427,Isabel Santos,365.5
427,Jack Williams,272.6
427,Kezia Adeyemi,313.3
427,Liam O'Brien,240.4
427,Maya Singh,293.9
427,Noah Clarke,300.3
427,Oscar Bennett,323.9
427,Priya Sharma,370.8
427,Ravi Kapoor,424.9
427,Sofia Lindqvist,337.8
427,Tariq Hassan,282.2
427,Uma Devi,377.1
428,Alice Johnson,434.8
428,Ben Okafor,289.1
428,Chloe Martinez,326.4
428,David Kim,276.6
428,Emma Thompson,295.1
428,Faisal Rahman,328.5
428,Grace Chen,340.1
428,Harry Patel,333.4
428,Isabel Santos,380.0
428,Jack Williams,341.4
428,Kezia Adeyemi,286.8
428,Liam O'Brien,260.8
428,Maya Singh,296.3
428,Noah Clarke,323.7
428,Oscar Bennett,338.6
428,Priya Sharma,355.8
428,Ravi Kapoor,309.1
428,Sofia Lindqvist,311.8
428,Tariq Hassan,373.4
428,Uma Devi,337.0
429,Alice Johnson,314.1
429,Ben Okafor,291.7
429,Chloe Martinez,371.2
429,David Kim,342.5
429,Emma Thompson,428.4
429,Faisal Rahman,307.7
429,Grace Chen,317.2
429,Harry Patel,328.2
429,Isabel Santos,336.1
429,Jack Williams,343.3
429,Kezia Adeyemi,270.6
429,Liam O'Brien,324.5
429,Maya Singh,302.6
429,Noah Clarke,339.6
429,Oscar Bennett,326.4
429,Priya Sharma,311.9
429,Ravi Kapoor,380.8
429,Sofia Lindqvist,307.6
429,Tariq Hassan,293.2
429,Uma Devi,234.8
430,Alice Johnson,290.9
430,Ben Okafor,329.7
430,Chloe Martinez,260.2
430,David Kim,318.3
430,Emma Thompson,346.7
430,Faisal Rahman,360.4
430,Grace Chen,206.4
430,Harry Patel,288.1
430,Isabel Santos,351.2
430,Jack Williams,345.1
430,Kezia Adeyemi,303.5
430,Liam O'Brien,334.1
430,Maya Singh,367.7
430,Noah Clarke,375.1
430,Oscar Bennett,273.7
430,Priya Sharma,347.9
430,Ravi Kapoor,343.8
430,Sofia Lindqvist,368.1
430,Tariq Hassan,250.6
430,Uma Devi,280.3
431,Alice Johnson,340.8
431,Ben Okafor,324.9
431,Chloe Martinez,304.1
431,David Kim,308.7
431,Emma Thompson,376.0
431,Faisal Rahman,258.5
431,Grace Chen,315.9
431,Harry Patel,326.9
431,Isabel Santos,327.4
431,Jack Williams,306.0
431,Kezia Adeyemi,318.6
431,Liam O'Brien,333.9
431,Maya Singh,326.0
431,Noah Clarke,270.5
431,Oscar Bennett,321.9
431,Priya Sharma,298.8
431,Ravi Kapoor,334.5
431,Sofia Lindqvist,286.2
431,Tariq Hassan,326.4
431,Uma Devi,312.7
432,Alice Johnson,340.1
432,Ben Okafor,261.4
432,Chloe Martinez,274.1
432,David Kim,329.3
432,Emma Thompson,246.3
432,Faisal Rahman,337.6
432,Grace Chen,397.2
432,Harry Patel,233.5
432,Isabel Santos,312.2
432,Jack Williams,313.6
432,Kezia Adeyemi,298.6
432,Liam O'Brien,315.4
432,Maya Singh,285.1
432,Noah Clarke,286.8
432,Oscar Bennett,393.9
432,Priya Sharma,323.3
432,Ravi Kapoor,380.7
432,Sofia Lindqvist,332.0
432,Tariq Hassan,311.7
432,Uma Devi,335.8
433,Alice Johnson,307.6
433,Ben Okafor,367.3
433,Chloe Martinez,263.5
433,David Kim,413.1
433,Emma Thompson,366.1
433,Faisal Rahman,328.4
433,Grace Chen,352.2
433,Harry Patel,332.4
433,Isabel Santos,304.5
433,Jack Williams,323.4
433,Kezia Adeyemi,315.3
433,Liam O'Brien,326.1
433,Maya Singh,440.6
433,Noah Clarke,443.2
433,Oscar Bennett,314.2
433,Priya Sharma,299.0
433,Ravi Kapoor,342.6
433,Sofia Lindqvist,324.5
433,Tariq Hassan,360.5
433,Uma Devi,329.5
434,Alice Johnson,291.3
434,Ben Okafor,316.0
434,Chloe Martinez,302.4
434,David Kim,364.8
434,Emma Thompson,308.7
434,Faisal Rahman,321.3
434,Grace Chen,273.8
434,Harry Patel,280.0
434,Isabel Santos,348.8
434,Jack Williams,360.1
434,Kezia Adeyemi,351.6
434,Liam O'Brien,267.4
434,Maya Singh,316.5
434,Noah Clarke,345.3
434,Oscar Bennett,303.0
434,Priya Sharma,346.9
434,Ravi Kapoor,276.7
434,Sofia Lindqvist,306.1
434,Tariq Hassan,282.2
434,Uma Devi,322.6
435,Alice Johnson,317.1
435,Ben Okafor,305.8
435,Chloe Martinez,287.2
435,David Kim,320.5
435,Emma Thompson,330.0
435,Faisal Rahman,288.0
435,Grace Chen,324.3
435,Harry Patel,327.0
435,Isabel Santos,293.0
435,Jack Williams,318.4
435,Kezia Adeyemi,292.3
435,Liam O'Brien,328.2
435,Maya Singh,288.1
435,Noah Clarke,330.7
435,Oscar Bennett,248.7
435,Priya Sharma,345.6
435,Ravi Kapoor,397.8
435,Sofia Lindqvist,342.6
435,Tariq Hassan,272.6
435,Uma Devi,296.2
436,Alice Johnson,330.6
436,Ben Okafor,364.8
436,Chloe Martinez,348.9
436,David Kim,354.3
436,Emma Thompson,373.9
436,Faisal Rahman,362.6
436,Grace Chen,324.4
436,Harry Patel,327.8
436,Isabel Santos,349.3
436,Jack Williams,334.1
436,Kezia Adeyemi,314.9
436,Liam O'Brien,251.6
436,Maya Singh,352.3
436,Noah Clarke,373.1
436,Oscar Bennett,322.2
436,Priya Sharma,266.0
436,Ravi Kapoor,361.5
436,Sofia Lindqvist,380.1
436,Tariq Hassan,401.9
436,Uma Devi,299.6
437,Alice Johnson,321.0
437,Ben Okafor,369.5
437,Chloe Martinez,309.1
437,David Kim,350.3
437,Emma Thompson,340.5
437,Faisal Rahman,384.0
437,Grace Chen,327.3
437,Harry Patel,240.8
437,Isabel Santos,304.7
437,Jack Williams,324.2
437,Kezia Adeyemi,297.8
437,Liam O'Brien,342.7
437,Maya Singh,339.0
437,Noah Clarke,294.9
437,Oscar Bennett,298.1
437,Priya Sharma,334.6
437,Ravi Kapoor,323.1
437,Sofia Lindqvist,284.6
437,Tariq Hassan,288.5
437,Uma Devi,362.8
438,Alice Johnson,324.7
438,Ben Okafor,299.5
438,Chloe Martinez,314.7
438,David Kim,255.2
438,Emma Thompson,282.8
438,Faisal Rahman,286.3
438,Grace Chen,302.3
438,Harry Patel,291.3
438,Isabel Santos,309.5
438,Jack Williams,348.2
438,Kezia Adeyemi,369.2
438,Liam O'Brien,265.9
438,Maya Singh,332.2
438,Noah Clarke,329.0
438,Oscar Bennett,271.3
438,Priya Sharma,332.6
438,Ravi Kapoor,357.0
438,Sofia Lindqvist,344.0
438,Tariq Hassan,306.2
438,Uma Devi,337.1
439,Alice Johnson,365.4
439,Ben Okafor,297.5
439,Chloe Martinez,324.5
439,David Kim,260.8
439,Emma Thompson,331.7
439,Faisal Rahman,332.2
439,Grace Chen,300.9
439,Harry Patel,359.2
439,Isabel Santos,275.8
439,Jack Williams,380.3
439,Kezia Adeyemi,261.0
439,Liam O'Brien,342.4
439,Maya Singh,372.2
439,Noah Clarke,296.9
439,Oscar Bennett,325.2
439,Priya Sharma,380.5
439,Ravi Kapoor,324.6
439,Sofia Lindqvist,248.2
439,Tariq Hassan,255.2
439,Uma Devi,259.1
440,Alice Johnson,357.8
440,Ben Okafor,279.7
440,Chloe Martinez,241.4
440,David Kim,345.5
440,Emma Thompson,318.5
440,Faisal Rahman,321.7
440,Grace Chen,308.2
440,Harry Patel,233.5
440,Isabel Santos,354.9
440,Jack Williams,337.8
440,Kezia Adeyemi,233.5
440,Liam O'Brien,303.8
440,Maya Singh,172.2
440,Noah Clarke,285.7
440,Oscar Bennett,317.3
440,Priya Sharma,368.1
440,Ravi Kapoor,223.0
440,Sofia Lindqvist,263.8
440,Tariq Hassan,374.0
440,Uma Devi,345.4
441,Alice Johnson,335.0
441,Ben Okafor,329.0
441,Chloe Martinez,287.0
441,David Kim,359.2
441,Emma Thompson,338.0
441,Faisal Rahman,343.3
441,Grace Chen,358.1
441,Harry Patel,330.9
441,Isabel Santos,323.6
441,Jack Williams,315.1
441,Kezia Adeyemi,288.9
441,Liam O'Brien,278.9
441,Maya Singh,345.5
441,Noah Clarke,363.3
441,Oscar Bennett,306.1
441,Priya Sharma,330.8
441,Ravi Kapoor,297.3
441,Sofia Lindqvist,242.4
441,Tariq Hassan,350.8
441,Uma Devi,322.0
442,Alice Johnson,371.8
442,Ben Okafor,331.4
442,Chloe Martinez,299.5
442,David Kim,389.9
442,Emma Thompson,343.6
442,Faisal Rahman,316.9
442,Grace Chen,301.3
442,Harry Patel,337.3
442,Isabel Santos,314.2
442,Jack Williams,306.7
442,Kezia Adeyemi,302.2
442,Liam O'Brien,330.5
442,Maya Singh,316.3
442,Noah Clarke,352.8
442,Oscar Bennett,275.8
442,Priya Sharma,291.2
442,Ravi Kapoor,351.3
442,Sofia Lindqvist,329.2
442,Tariq Hassan,282.2
442,Uma Devi,321.9
443,Alice Johnson,324.5
443,Ben Okafor,356.4
443,Chloe Martinez,316.6
443,David Kim,376.2
443,Emma Thompson,286.8
443,Faisal Rahman,322.7
443,Grace Chen,308.3
443,Harry Patel,249.3
443,Isabel Santos,319.5
443,Jack Williams,321.4
443,Kezia Adeyemi,284.9
443,Liam O'Brien,320.4
443,Maya Singh,319.3
443,Noah Clarke,363.2
443,Oscar Bennett,254.2
443,Priya Sharma,289.0
443,Ravi Kapoor,384.4
443,Sofia Lindqvist,294.3
443,Tariq Hassan,237.3
443,Uma Devi,378.5
444,Alice Johnson,299.0
444,Ben Okafor,274.6
444,Chloe Martinez,375.0
444,David Kim,284.1
444,Emma Thompson,296.2
444,Faisal Rahman,337.4
444,Grace Chen,292.1
444,Harry Patel,325.3
444,Isabel Santos,270.3
444,Jack Williams,401.9
444,Kezia Adeyemi,346.0
444,Liam O'Brien,303.6
444,Maya Singh,284.1
444,Noah Clarke,283.4
444,Oscar Bennett,315.7
444,Priya Sharma,327.8
444,Ravi Kapoor,275.6
444,Sofia Lindqvist,317.3
444,Tariq Hassan,372.3
444,Uma Devi,272.0
445,Alice Johnson,319.5
445,Ben Okafor,349.0
445,Chloe Martinez,279.8
445,David Kim,318.3
445,Emma Thompson,343.6
445,Faisal Rahman,280.5
445,Grace Chen,349.4
445,Harry Patel,349.2
445,Isabel Santos,355.2
445,Jack Williams,288.8
445,Kezia Adeyemi,357.0
445,Liam O'Brien,291.5
445,Maya Singh,401.6
445,Noah Clarke,333.2
445,Oscar Bennett,348.7
445,Priya Sharma,335.3
445,Ravi Kapoor,328.0
445,Sofia Lindqvist,337.6
445,Tariq Hassan,307.6
445,Uma Devi,374.0
446,Alice Johnson,277.8
446,Ben Okafor,331.6
446,Chloe Martinez,280.9
446,David Kim,285.9
446,Emma Thompson,275.1
446,Faisal Rahman,293.8
446,Grace Chen,336.1
446,Harry Patel,300.0
446,Isabel Santos,373.8
446,Jack Williams,291.9
446,Kezia Adeyemi,271.6
446,Liam O'Brien,298.0
446,Maya Singh,270.2
446,Noah Clarke,326.2
446,Oscar Bennett,330.7
446,Priya Sharma,299.4
446,Ravi Kapoor,354.8
446,Sofia Lindqvist,257.8
446,Tariq Hassan,331.7
446,Uma Devi,339.9
447,Alice Johnson,398.8
447,Ben Okafor,310.9
447,Chloe Martinez,370.7
447,David Kim,293.7
447,Emma Thompson,351.7
447,Faisal Rahman,243.3
447,Grace Chen,311.4
447,Harry Patel,366.5
447,Isabel Santos,327.4
447,Jack Williams,264.8
447,Kezia Adeyemi,308.0
447,Liam O'Brien,346.5
447,Maya Singh,259.9
447,Noah Clarke,331.6
447,Oscar Bennett,304.3
447,Priya Sharma,340.6
447,Ravi Kapoor,296.3
447,Sofia Lindqvist,254.8
447,Tariq Hassan,413.8
447,Uma Devi,361.9
448,Alice Johnson,233.8
448,Ben Okafor,371.4
448,Chloe Martinez,377.5
448,David Kim,323.9
448,Emma Thompson,352.6
448,Faisal Rahman,253.8
448,Grace Chen,361.5
448,Harry Patel,363.7
448,Isabel Santos,314.8
448,Jack Williams,313.8
448,Kezia Adeyemi,336.8
448,Liam O'Brien,314.5
448,Maya Singh,306.7
448,Noah Clarke,352.5
448,Oscar Bennett,265.9
448,Priya Sharma,341.2
448,Ravi Kapoor,272.5
448,Sofia Lindqvist,273.0
448,Tariq Hassan,423.3
448,Uma Devi,366.6
449,Alice Johnson,316.5
449,Ben Okafor,299.3
449,Chloe Martinez,319.4
449,David Kim,316.8
449,Emma Thompson,344.6
449,Faisal Rahman,269.8
449,Grace Chen,327.2
449,Harry Patel,324.1
449,Isabel Santos,359.8
449,Jack Williams,294.9
449,Kezia Adeyemi,239.9
449,Liam O'Brien,327.3
449,Maya Singh,319.1
449,Noah Clarke,313.7
449,Oscar Bennett,285.8
449,Priya Sharma,310.9
449,Ravi Kapoor,266.6
449,Sofia Lindqvist,345.8
449,Tariq Hassan,263.4
449,Uma Devi,335.4
450,Alice Johnson,399.7
450,Ben Okafor,361.5
450,Chloe Martinez,333.8
450,David Kim,363.0
450,Emma Thompson,283.2
450,Faisal Rahman,355.7
450,Grace Chen,318.0
450,Harry Patel,294.5
450,Isabel Santos,288.8
450,Jack Williams,247.5
450,Kezia Adeyemi,284.7
450,Liam O'Brien,274.4
450,Maya Singh,279.6
450,Noah Clarke,339.7
450,Oscar Bennett,317.0
450,Priya Sharma,275.1
450,Ravi Kapoor,354.6
450,Sofia Lindqvist,378.9
450,Tariq Hassan,314.2
450,Uma Devi,316.3
451,Alice Johnson,303.4
451,Ben Okafor,349.6
451,Chloe Martinez,299.3
451,David Kim,304.3
451,Emma Thompson,362.4
451,Faisal Rahman,274.7
451,Grace Chen,345.2
451,Harry Patel,347.2
451,Isabel Santos,252.5
451,Jack Williams,242.7
451,Kezia Adeyemi,342.6
451,Liam O'Brien,287.2
451,Maya Singh,366.1
451,Noah Clarke,309.6
451,Oscar Bennett,328.1
451,Priya Sharma,380.2
451,Ravi Kapoor,290.0
451,Sofia Lindqvist,264.3
451,Tariq Hassan,284.4
451,Uma Devi,253.5
452,Alice Johnson,231.7
452,Ben Okafor,414.3
452,Chloe Martinez,320.7
452,David Kim,305.7
452,Emma Thompson,339.6
452,Faisal Rahman,349.9
452,Grace Chen,354.6
452,Harry Patel,323.8
452,Isabel Santos,284.7
452,Jack Williams,288.6
452,Kezia Adeyemi,300.0
452,Liam O'Brien,360.2
452,Maya Singh,332.9
452,Noah Clarke,380.7
452,Oscar Bennett,364.3
452,Priya Sharma,355.0
452,Ravi Kapoor,289.0
452,Sofia Lindqvist,378.7
452,Tariq Hassan,282.5
452,Uma Devi,377.0
453,Alice Johnson,363.7
453,Ben Okafor,292.5
453,Chloe Martinez,310.9
453,David Kim,259.4
453,Emma Thompson,313.7
453,Faisal Rahman,229.6
453,Grace Chen,341.9
453,Harry Patel,316.9
453,Isabel Santos,341.9
453,Jack Williams,295.7
453,Kezia Adeyemi,307.2
453,Liam O'Brien,311.2
453,Maya Singh,367.1
453,Noah Clarke,326.8
453,Oscar Bennett,323.0
453,Priya Sharma,349.3
453,Ravi Kapoor,287.8
453,Sofia Lindqvist,339.2
453,Tariq Hassan,301.7
453,Uma Devi,284.2
454,Alice Johnson,333.5
454,Ben Okafor,311.0
454,Chloe Martinez,315.8
454,David Kim,385.6
454,Emma Thompson,331.2
454,Faisal Rahman,402.8
454,Grace Chen,334.1
454,Harry Patel,299.2
454,Isabel Santos,266.3
454,Jack Williams,284.2
454,Kezia Adeyemi,365.0
454,Liam O'Brien,222.8
454,Maya Singh,302.2
454,Noah Clarke,288.6
454,Oscar Bennett,304.0
454,Priya Sharma,300.1
454,Ravi Kapoor,267.2
454,Sofia Lindqvist,398.7
454,Tariq Hassan,287.2
454,Uma Devi,290.9
455,Alice Johnson,282.8
455,Ben Okafor,297.1
455,Chloe Martinez,245.2
